test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG0,opus-4-6,full_noise5pct,0,0,0,1,1,1,1,1,1,0.00237,4.43e-05,7.72e-05,111.666453185,50.2370671354,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG0.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[2.2235,-0.0037829,0.79769,1.724,0.0045749]",P**c0*c1 + P**c2*c3*exp(P*c4),0,0,0,0,0,0,0,0,0
BPG1,opus-4-6,full_noise5pct,0,0,0,0,0,0,0,0,0,0.00642,2.29e-05,0.0621,0.111754259394,0.0209390694639,0,0,0,0,0,1,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG1.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.39905,0.53845,0.32033,-0.21649,0.031807,-11.417]",P**c0*c1*log(P*c2 + 1) + c3*tanh(P*c4 + c5),0,0,1,0,0,1,0,0,1
BPG2,opus-4-6,full_noise5pct,1,1,1,1,1,1,1,1,1,0.00258,7.39e-06,1.98e-05,6.6425025276,0.608882830264,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG2.txt,,1,full_log_parse,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.11699,-0.030975,0.25691,0.72186,0.001787,0.083879,2.2459]",P*c0*exp(c1*t) + P*c2*sin(c3*t) + c4*exp(P*c5)*cos(c6*t),0,0,1,0,0,1,0,0,1
BPG3,opus-4-6,full_noise5pct,0,0,0,0,0,0,0,0,0,0.00235,0.000112,52900,102.920412084,103.527259904,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG3.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-3.6781,5.3441,3.6785,-5.3458,-0.87686]",(c0*t + c1 + (c2*t + c3)*exp(P*c4))/(c2*t + c3),0,0,0,0,0,0,0,0,0
BPG4,opus-4-6,full_noise5pct,0,0,0,0,0,0,0,0,0,0.00359,8.68e-05,4.21,27.811845649,2.06303219108,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG4.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.3463,-0.010308,-0.0068031,3.2461,4.8003,-0.036832,0.17134,1.3946]",P*c0*(P*c1 + 1)*(c2*sin(c3*t + c4) + 1) + c5*sin(P*c6 + c7),0,0,0,0,0,0,0,0,0
BPG5,opus-4-6,full_noise5pct,0,1,1,1,1,0,0,0,0,0.0032,7.41e-06,0.000981,4528.18518858,1552.56059209,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG5.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[1557.0,-8541.0,-1110.9,0.0031766,1910.8,0.0023938,1.4015,-7.6883]",(c0*t + c1 + (c2*exp(P*c3) + c4*log(P*c5 + 1))*(c6*t + c7))/(c6*t + c7),0,0,0,0,0,0,0,0,0
BPG6,opus-4-6,full_noise5pct,0,0,0,1,1,0,0,0,0,0.00154,0.000329,1.11,82.2143967286,82.3624264357,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG6.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.65708,1.0649,-6.2539,3.0278,-2.4415,-0.52628]",(P*c0 + P**c1*c2*(P*c3 + c4) + c5)/(P*c3 + c4),0,0,0,0,0,0,0,0,0
BPG7,opus-4-6,full_noise5pct,0,0,0,1,1,0,1,1,1,0.00255,4.66e-05,0.00336,15.0055589603,78.8780494917,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG7.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.0075745,0.15778,-0.59861,-1.0126,-4.8,-8.3417]",(P**4*c0 + P**3*c1 + P**2*c2 + P*c3 + c4)/(P + c5),0,0,0,0,0,0,0,0,0
BPG8,opus-4-6,full_noise5pct,0,0,0,1,1,0,1,1,1,0.00222,9.36e-05,0.0017,11.0796982536,25.3470492694,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG8.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[2.9826,7.2127,0.082096,2.3878,-48.564,0.088903,0.092359]",P*c0 + c1*sin(P*c2 + c3) + c4*log(c5*exp(P*c6) + 1),0,0,0,0,0,0,0,0,0
BPG9,opus-4-6,full_noise5pct,0,0,0,0,0,0,0,0,0,0.00278,5.69e-06,0.000522,6.19417347544,0.884706076357,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG9.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.030361,-7.0599,0.18497,-1.2808,-0.17712,2.9571,-0.01883]",(P*c0*(P + c1) + P*(P**2*c2 + P*c3 + c4) + P**c5*c6*(P + c1))/(P + c1),0,0,0,0,0,0,0,0,0
BPG10,opus-4-6,full_noise5pct,0,1,1,1,1,0,0,1,1,0.00373,2.45e-05,0.000819,0.254226952967,0.00543911376966,0,0,0,0,1,1,0,0,0,logs/llm-srbench-noise5pct/full/opus-4-6/BPG10.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.10069,10.136,0.12934,93.357,0.45541,1.058,2.1334]",(P**2*c0 + P*c1 + c2*(P + c3)*exp(c4*sin(c5*t + c6)))/(P + c3),0,0,1,0,1,1,0,0,1
